area,things,location,size,ciy_part,non_city_part,non_city_sub,date,items,tranf,height,tpye,usage,material,compele_year,tranf_area,house,hall,toilet,part_house,org,total_price,price_per_m,car_tpye,car_area,car_price
東區,房地(土地+建物),臺南市東區德東街151巷37弄1~30號,17.28,住,,,10302,土地2建物1車位0,六層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0850117,96.23,3,2,2,有,有,3550000,36891,,0.0,0
安南區,房地(土地+建物),臺南市安南區本原街二段106巷1~30號,134.09,住,,,10303,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0960215,186.53,5,1,3,有,無,5720000,30665,,0.0,0
安平區,房地(土地+建物)+車位,臺南市安平區永華八街1~30號,7.53,商,,,10303,土地1建物1車位1,十四層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0960719,105.88,1,1,1,有,有,3200000,30223,坡道平面,0.0,0
北區,建物,臺南市北區實踐街39巷4弄1~30號,0.0,,,,10301,土地0建物1車位0,全,001,透天厝,住家用,加強磚造,0600827,47.02,3,3,1,有,無,1280000,27222,,0.0,0
北區,房地(土地+建物),臺南市北區東豐路85巷31~60號,175.0,住,,,10302,土地2建物1車位0,全,005,透天厝,住家用,鋼筋混凝土構造,0820805,427.59,27,2,23,有,無,24750000,57883,,0.0,0
中西區,房地(土地+建物),臺南市中西區開山路241~270號,12.59,商,,,10302,土地2建物1車位0,九層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0800515,128.77,2,2,2,有,有,3600000,27957,,0.0,0
中西區,房地(土地+建物),臺南市中西區民權路二段151~180號,270.69,商,,,10303,土地4建物1車位0,一層,001,店面(店鋪),住家用,磚造,0370101,39.17,1,0,0,有,無,23200000,592290,,0.0,0
永康區,房地(土地+建物),臺南市永康區永平街298巷1~30號,18.13,住,,,10303,土地1建物1車位0,五層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851003,126.03999999999999,3,2,2,有,有,3700000,29356,,0.0,0
安平區,房地(土地+建物),臺南市安平區郡平路181~210號,8.28,住,,,10303,土地1建物1車位0,四層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0880622,78.78,2,2,1,有,有,2650000,33638,,0.0,0
北區,房地(土地+建物),臺南市北區文賢路520巷31~60號,104.65,住,,,10302,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0580425,84.2,3,2,2,有,無,4750000,56413,,0.0,0
永康區,房地(土地+建物),臺南市永康區中山北路164巷78弄1~30號,80.0,住,,,10303,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0930908,180.02,5,2,3,有,無,6700000,37218,,0.0,0
永康區,房地(土地+建物),臺南市永康區中正北路511~540號,14.89,住,,,10303,土地1建物1車位0,十三層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850216,105.71,2,2,2,有,有,2350000,22231,,0.0,0
永康區,房地(土地+建物),臺南市永康區鹽洲里仁愛街103巷1~30號,87.45,住,,,10303,土地1建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,0821028,234.13,12,2,11,有,無,8070000,34468,,0.0,0
永康區,房地(土地+建物),臺南市永康區安康里大橋一街31~60號,3.08,住,,,10303,土地1建物1車位0,九層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880824,22.76,1,0,1,有,有,800000,35149,,0.0,0
永康區,土地,中灣段991~1020地號,156.95,住,,,10212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3609823,23000,,0.0,0
永康區,房地(土地+建物)+車位,臺南市永康區成功里小東路685巷1~30號,17.92,住,,,10303,土地1建物1車位1,十五層，十六層,020,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810519,229.34,4,2,3,有,有,7500000,32703,坡道機械,0.0,0
永康區,房地(土地+建物),臺南市永康區二王路121~150號,100.56,住,,,10303,土地1建物1車位0,全,004,透天厝,見其他登記事項,見其他登記事項,1021226,271.67,5,2,6,有,無,13500000,49693,,0.0,0
永康區,房地(土地+建物),臺南市永康區中華二路266巷1~30號,9.98,住,,,10303,土地1建物1車位0,八層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850522,91.91,3,2,2,有,有,3150000,34276,,0.0,0
仁德區,房地(土地+建物),臺南市仁德區後壁里中正路二段106巷76弄1~30號,98.1,住,,,10304,土地2建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,1030207,194.93,5,2,3,有,無,8000000,41040,,0.0,0
楠西區,土地,灣丘段961~990地號,460.0,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,161000,350,,0.0,0
楠西區,土地,灣丘段961~990地號,3350.0,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1172500,350,,0.0,0
玉井區,土地,芒子芒段121~150地號,3822.0,,一般農業區,農牧用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3455000,904,,0.0,0
玉井區,房地(土地+建物),臺南市玉井區富強街61~90號,113.31,商,,,10303,土地1建物1車位0,全,004,透天厝,住商用,見其他登記事項,0820522,392.18,12,1,9,有,無,7500000,19124,,0.0,0
玉井區,土地,口宵里段91~120地號,6910.0,,一般農業區,農牧用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10707000,1549,,0.0,0
歸仁區,房地(土地+建物),臺南市歸仁區武東村高鐵十二路121~150號,110.76,住,,,10303,土地4建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0960215,192.07,5,2,3,有,無,6600000,34362,,0.0,0
玉井區,房地(土地+建物),臺南市玉井區豐里里1鄰豐里1~30號,326.0,,鄉村區,乙種建築用地,10303,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0750220,75.08,4,2,2,有,無,1065400,14190,,0.0,0
歸仁區,房地(土地+建物),臺南市歸仁區南保里民權十街63巷7弄1~30號,75.83,住,,,10303,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0681128,92.16,4,2,3,有,無,4300000,46658,,0.0,0
仁德區,土地,崙尾段391~420地號,124.3,住,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4888104,39325,,0.0,0
仁德區,土地,崙尾段391~420地號,126.24,住,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4964388,39325,,0.0,0
仁德區,土地,中清段991~1020地號,74.53,住,,,10302,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1309500,17570,,0.0,0
歸仁區,房地(土地+建物),臺南市歸仁區許厝里信義南路1~30號,80.0,商,,,10303,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,1030206,250.84,4,2,4,有,無,11500000,45846,,0.0,0
歸仁區,房地(土地+建物),臺南市歸仁區民生八街1~30號,67.0,,鄉村區,乙種建築用地,10303,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0710225,89.46,3,2,2,有,無,2900000,32417,,0.0,0
仁德區,土地,忠義段121~150地號,1673.37,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8550000,5109,,0.0,0
關廟區,土地,深坑子段61~90地號,2865.0,,特定農業區,農牧用地,10302,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5315400,1855,,0.0,0
山上區,土地,玉二段991~1020地號,3207.08,住,,,10301,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,43064800,13428,,0.0,0
善化區,土地,善駕段1111~1140地號,88.64,住,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1474550,16635,,0.0,0
新化區,土地,新化段太子廟小段2371~2400地號,169.0,,特定農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1124000,6651,,0.0,0
新化區,建物,臺南市新化區民生路234巷57弄1~30號,0.0,,,,10302,土地0建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,1021126,210.12,6,1,3,有,無,2640000,12564,,0.0,0
西港區,房地(土地+建物),臺南市西港區慶安里30鄰中山路229巷6弄91~120號,134.94,住,,,10303,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1021008,209.08,6,2,3,有,無,7180000,34341,,0.0,0
佳里區,房地(土地+建物)+車位,臺南市佳里區建南里祥和三街200巷1~30號,109.71,住,,,10301,土地3建物1車位1,全,004,透天厝,住家用,鋼筋混凝土造,1020611,182.27,5,2,3,有,無,5870000,32205,一樓平面,0.0,0
學甲區,土地,興太段511~540地號,2211.55,住,,,10301,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12040000,5444,,0.0,0
善化區,土地,大成段1~30地號,263.05,其他,,,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3322800,12632,,0.0,0
官田區,房地(土地+建物),臺南市官田區隆田里信義街一段128巷31~60號,206.0,住,,,10303,土地1建物1車位0,全,003,透天厝,住家用,見其他登記事項,1020716,326.79,5,2,6,有,無,7980000,24419,,0.0,0
將軍區,土地,將軍段3541~3570地號,756.0,,特定農業區,農牧用地,10303,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1400000,1852,,0.0,0
七股區,房地(土地+建物),臺南市七股區後港里港東1~30號,110.0,,特定農業區,甲種建築用地,10302,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0840413,186.33,4,2,5,有,無,2700000,14490,,0.0,0
北門區,房地(土地+建物),臺南市北門區鯤江里3鄰蚵寮841~870號,2767.03,住,,,10302,土地4建物1車位0,一層,001,店面(店鋪),商業用,加強磚造,0780713,296.22,1,1,1,有,無,30000000,101276,,0.0,0
大內區,土地,大內段1471~1500地號,397.5,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,503,,0.0,0
官田區,土地,社子段751~780地號,2070.0,,一般農業區,農牧用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1076400,520,,0.0,0
官田區,土地,社子段751~780地號,3930.0,,一般農業區,農牧用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2043600,520,,0.0,0
佳里區,土地,禮化段871~900地號,1507.0,,特定農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1280950,850,,0.0,0
佳里區,土地,禮化段841~870地號,2576.0,,特定農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2189600,850,,0.0,0
下營區,土地,大屯寮段1531~1560地號,2685.0,,特定農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2013750,750,,0.0,0
麻豆區,土地,北勢寮段1801~1830地號,3498.0,,一般農業區,農牧用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4600000,1315,,0.0,0
官田區,房地(土地+建物),臺南市官田區拔林里6鄰拔子林31~60號,465.5,,鄉村區,乙種建築用地,10303,土地2建物1車位0,全,001,透天厝,住家用,加強磚造,0811210,89.25,3,1,1,有,無,2770000,31036,,0.0,0
麻豆區,房地(土地+建物),臺南市麻豆區晉江里21鄰民生路61~90號,16.21,住,,,10303,土地1建物1車位0,三層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830225,98.49,3,2,2,有,有,2200000,22337,,0.0,0
麻豆區,土地,晉江段271~300地號,127.25,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4230000,33242,,0.0,0
白河區,土地,糞箕湖段木屐寮小段661~690地號,1269.0,,一般農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3880000,3058,,0.0,0
白河區,土地,糞箕湖段木屐寮小段661~690地號,2500.0,,一般農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7750000,3100,,0.0,0
白河區,土地,白水溪段121~150地號,3734.0,,森林區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4380000,1173,,0.0,0
白河區,土地,白水溪段361~390地號,1938.2,,森林區,林業用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,180000,93,,0.0,0
白河區,房地(土地+建物),臺南市白河區河東里糞箕湖61~90號,75.0,,鄉村區,乙種建築用地,10303,土地1建物1車位0,全,003,透天厝,住商用,鋼筋混凝土造,0800226,159.84,3,1,2,有,無,1300000,8133,,0.0,0
下營區,土地,茅港尾段5221~5250地號,4706.0,,一般農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,574,,0.0,0
新營區,房地(土地+建物),臺南市新營區南紙街117巷40弄1~30號,18.97,住,,,10303,土地2建物1車位0,七層,007,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831230,99.86000000000001,2,1,2,有,有,1350000,13519,,0.0,0
新營區,房地(土地+建物),臺南市新營區南昌街31~60號,75.48,商,,,10303,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物，騎樓,004,店面(店鋪),住家用,鋼筋混凝土造,0820719,263.92,6,2,5,有,無,5150000,19513,,0.0,0
東區,房地(土地+建物)+車位,臺南市東區中華東路三段541~570號,13.06,住,,,10303,土地1建物1車位1,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0821224,65.97,2,2,1,有,無,1200000,18190,升降機械,0.0,0
東區,房地(土地+建物),臺南市東區榮譽街61~90號,9.81,住,,,10303,土地1建物1車位0,四層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0831128,44.629999999999995,1,1,1,有,有,1060000,23751,,0.0,0
南區,房地(土地+建物),臺南市南區建南里德興路314巷1~30號,92.0,住,,,10303,土地1建物1車位0,一層，二層，屋頂突出物，夾層,002,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0761222,132.36,0,0,0,有,無,4800000,36265,,0.0,0
南區,房地(土地+建物),臺南市南區大德街151~180號,47.91,住,,,10303,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土構造,0641230,69.54,4,1,2,有,無,1310000,18838,,0.0,0
南區,房地(土地+建物),臺南市南區新建路18巷1~30號,38.2,住,,,10303,土地1建物1車位0,五層,005,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土構造,0720422,87.02,3,1,2,有,無,1500000,17237,,0.0,0
南區,房地(土地+建物),臺南市南區興昌路38巷29弄1~30號,82.0,住,,,10212,土地3建物1車位0,全,004,透天厝,住家用,鋼筋混凝土構造,1021014,207.23000000000002,3,1,5,有,無,8800000,42465,,0.0,0
南區,房地(土地+建物),臺南市南區明興路681巷31~60號,90.67,住,,,10303,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土構造,0950911,179.89,4,2,3,有,無,5200000,28907,,0.0,0
東區,房地(土地+建物),臺南市東區長東街103巷31~60號,90.5,住,,,10303,土地2建物1車位0,全,002,透天厝,住家用,加強磚造,0580830,71.77,3,1,1,有,無,3300000,45980,,0.0,0
南區,房地(土地+建物),臺南市南區文南里南功街61~90號,19.02,住,,,10303,土地1建物1車位0,一層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0881028,95.17999999999999,1,2,1,有,有,2500000,26266,,0.0,0
東區,房地(土地+建物),臺南市東區崇明路121~150號,12.26,住,,,10303,土地1建物1車位0,四層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0850203,127.57,2,2,2,有,有,4600000,36059,,0.0,0
東區,房地(土地+建物),臺南市東區崇德四街5巷1~30號,104.0,住,,,10303,土地1建物1車位0,全,005,透天厝,見其他登記事項,鋼筋混凝土構造,0930428,303.49,6,3,6,有,無,18500000,60958,,0.0,0
東區,房地(土地+建物),臺南市東區市東區後甲里6鄰裕農路621巷31~60號,41.0,住,,,10303,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0600703,74.0,3,2,2,有,無,1121600,15157,,0.0,0
東區,房地(土地+建物),臺南市東區大同路一段215巷1~30號,50.0,住,,,10301,土地1建物1車位0,全,001,透天厝,住家用,見其他登記事項,,32.59,0,0,0,無,無,1663750,51051,,0.0,0
安南區,土地,學南段1021~1050地號,2332.62,農,,,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5644956,2420,,0.0,0
安南區,土地,學南段1021~1050地號,2332.63,農,,,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5644956,2420,,0.0,0
安南區,土地,學南段1021~1050地號,2332.63,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5644956,2420,,0.0,0
安南區,土地,青草段1081~1110地號,2896.25,農,,,10304,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,1554,,0.0,0
安南區,房地(土地+建物),臺南市安南區府安路六段27巷31~60號,109.07,住,,,10303,土地2建物1車位0,全,002,透天厝,住商用,加強磚造,0700102,105.88,4,2,2,有,無,4150000,39195,,0.0,0
安南區,土地,布袋段571~600地號,1366.74,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12400000,9073,,0.0,0
安南區,房地(土地+建物),臺南市安南區文安街91~120號,55.57,住,,,10303,土地2建物1車位0,全,002,透天厝,住商用,加強磚造,0700420,56.73,4,2,2,有,無,1600000,28204,,0.0,0
安南區,房地(土地+建物),臺南市安南區長溪路一段168巷8弄1~30號,77.69,住,,,10303,土地2建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,1021126,186.96,3,3,3,有,有,6770000,36211,,0.0,0
安南區,土地,科工段691~720地號,6134.75,工,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,74909999,12211,,0.0,0
安南區,房地(土地+建物),臺南市安南區大聖一街91~120號,218.39,住,,,10304,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,1020513,353.13,5,2,5,有,無,20280000,57429,,0.0,0
安南區,房地(土地+建物),臺南市安南區安中路一段130巷1~30號,71.94,住,,,10304,土地1建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,1021031,168.25,4,2,3,有,無,7400000,43982,,0.0,0
安南區,土地,怡中段421~450地號,2284.03,農,,,10212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23145800,10134,,0.0,0
安南區,土地,怡中段421~450地號,67.54,農,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,684400,10133,,0.0,0
安南區,房地(土地+建物),臺南市安南區安和路一段15巷20弄1~30號,86.1,住,,,10304,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0650917,86.18,4,2,5,有,無,4580000,53145,,0.0,0
安南區,房地(土地+建物),臺南市安南區長和路三段133巷31~60號,84.0,住,,,10303,土地1建物1車位0,全,002,透天厝,住商用,加強磚造,0750327,227.41,4,1,2,有,無,4500000,19788,,0.0,0
安南區,房地(土地+建物),臺南市安南區安明路四段91~120號,3818.62,農,,,10304,土地1建物1車位0,一層，見其他登記事項,001,其他,見其他登記事項,見其他登記事項,0970605,565.77,0,0,0,無,無,44410000,78495,,0.0,0
安南區,土地,學南段1021~1050地號,413.47,其他,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1625000,3930,,0.0,0
安南區,房地(土地+建物),臺南市安南區安明路四段91~120號,7474.55,農,,,10304,土地4建物1車位0,一層,001,其他,見其他登記事項,見其他登記事項,0930525,223.31,0,0,0,無,無,44410000,198872,,0.0,0
安南區,房地(土地+建物),臺南市安南區安慶里培安路406巷1~30號,79.22,住,,,10303,土地2建物1車位0,全,005,透天厝,住家用,鋼筋混凝土造,0850117,194.58,4,2,3,有,無,6400000,32891,,0.0,0
安南區,土地,佃西段361~390地號,276.49,其他,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,939568,3398,,0.0,0
北區,車位,臺南市北區公園路571~600號,0.0,,,,10303,土地0建物0車位1,地下層,013,其他,商業用,鋼筋混凝土造,0831015,49.61,0,0,0,有,有,600000,,坡道平面,0.0,600000
中西區,土地,孔廟段421~450地號,39.71,其他,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,860000,21657,,0.0,0
中西區,房地(土地+建物),臺南市中西區西湖里和緯路五段181~210號,165.14,住,,,10303,土地1建物1車位0,全,004,透天厝,見其他登記事項,見其他登記事項,1020409,423.38,5,2,6,有,無,42320000,99957,,0.0,0
安平區,房地(土地+建物)+車位,臺南市安平區育平七街121~150號,13.09,商,,,10302,土地2建物1車位1,十一層,015,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1021107,113.69,1,1,1,有,有,3450000,30346,坡道平面,0.0,0
安平區,房地(土地+建物),臺南市安平區育平七街121~150號,12.8,商,,,10303,土地2建物1車位0,三層,015,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1021107,63.11,1,1,1,有,有,2580000,40881,,0.0,0
安平區,房地(土地+建物),臺南市安平區育平七街121~150號,14.88,商,,,10303,土地2建物1車位0,四層,015,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1021107,73.15,2,2,2,有,有,2880000,39371,,0.0,0
安平區,房地(土地+建物)+車位,臺南市安平區健康三街460巷61~90號,21.49,住,,,10303,土地1建物1車位1,三層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0830722,137.92,4,1,2,有,有,4300000,31177,升降機械,0.0,0
北區,房地(土地+建物),臺南市北區成功路481~510號,201.0,商,,,10212,土地3建物1車位0,全,001,透天厝,工商用,磚造,0310101,124.19,1,1,1,有,無,15884900,127908,,0.0,0
北區,房地(土地+建物),臺南市北區公園路509巷8弄31~60號,11.15,住,,,10303,土地4建物1車位0,四層,004,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0790531,29.91,0,0,0,無,無,740000,24741,,0.0,0
安平區,房地(土地+建物),臺南市安平區安億路121~150號,143.0,商,,,10303,土地2建物1車位0,全,004,透天厝,住商用,鋼筋混凝土構造,0830406,426.74,5,2,3,有,無,18000000,42180,,0.0,0
北區,房地(土地+建物),臺南市北區大武街337巷11弄1~30號,90.33,住,,,10303,土地2建物1車位0,全,002,透天厝,住家用,加強磚造,0680814,107.7,5,2,2,有,無,3500000,32498,,0.0,0
北區,房地(土地+建物),臺南市北區和緯路四段95巷1~30號,23.76,住,,,10303,土地3建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0701017,88.92,3,1,1,有,無,1580000,17769,,0.0,0
北區,房地(土地+建物),臺南市北區文賢二街117巷31~60號,89.0,住,,,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土構造,0780907,170.03,4,2,3,有,無,7100000,41757,,0.0,0
北區,房地(土地+建物),臺南市北區和緯路四段95巷31~60號,23.47,住,,,10303,土地2建物1車位0,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0701017,89.15,3,2,1,有,無,2110000,23668,,0.0,0
北區,房地(土地+建物),臺南市北區東豐路85巷31~60號,32.0,住,,,10303,土地1建物1車位0,全,003,透天厝,住商用,鋼筋混凝土構造,0700407,60.7,3,2,3,有,無,2250000,37068,,0.0,0
安平區,房地(土地+建物)+車位,臺南市安平區怡平路442巷1~30號,24.79,住,,,10303,土地1建物1車位1,四層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0820804,142.11,3,2,2,有,有,4420000,31103,坡道機械,0.0,0
中西區,房地(土地+建物),臺南市中西區頂美三街121巷93弄1~30號,83.01,住,,,10303,土地3建物1車位0,全,005,透天厝,見其他登記事項,鋼筋混凝土構造,0930112,227.33,5,2,4,有,無,9200000,40470,,0.0,0
北區,房地(土地+建物),臺南市北區力行街1~30號,83.0,住,,,10303,土地1建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土構造,0880610,210.57,6,3,4,有,無,9500000,45116,,0.0,0
北區,房地(土地+建物)+車位,臺南市北區北門路二段527巷1~30號,32.06,住,,,10303,土地1建物1車位1,九層,010,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土構造,0930329,146.5,3,2,2,有,有,4750000,32423,坡道平面,0.0,0
中西區,房地(土地+建物),臺南市中西區濟生街31~60號,56.0,住,,,10303,土地2建物1車位0,全,002,透天厝,住家用,加強磚造,0561014,97.39,4,1,2,有,無,2830000,29058,,0.0,0
安平區,房地(土地+建物),臺南市安平區建平一街224巷1~30號,84.44,住,,,10303,土地1建物1車位0,全,004,透天厝,見其他登記事項,見其他登記事項,0930713,213.33,5,2,4,有,無,9550000,44766,,0.0,0
安平區,土地,石門段121~150地號,42.13,其他,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,412000,9779,,0.0,0
北區,房地(土地+建物)+車位,臺南市北區大道里北門路二段527巷1~30號,32.06,住,,,10303,土地1建物1車位1,七層,011,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土構造,0930329,144.03,3,2,2,有,有,4250000,29508,坡道平面,0.0,0
北區,房地(土地+建物)+車位,臺南市北區開元路485巷1~30號,11.97,住,,,10303,土地2建物2車位1,十二層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0701228,162.91,3,1,1,有,有,3400000,20872,坡道平面,0.0,0
安平區,房地(土地+建物),臺南市安平區郡平路181~210號,12.79,住,,,10303,土地1建物1車位0,十四層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0880622,124.78999999999999,3,2,2,有,有,3980000,31894,,0.0,0
中西區,房地(土地+建物),臺南市中西區西門路二段372巷8弄1~30號,19.78,商,,,10303,土地1建物1車位0,三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711129,85.62,2,1,1,有,無,2600000,30367,,0.0,0
中西區,房地(土地+建物),臺南市中西區永福路二段91~120號,7.03,商,,,10303,土地9建物1車位0,八層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711129,41.44,1,1,1,有,有,900000,21718,,0.0,0
北區,房地(土地+建物),臺南市北區大興街300巷31~60號,86.76,住,,,10303,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0700521,105.18,4,2,4,有,無,5500000,52291,,0.0,0
安南區,房地(土地+建物),臺南市安南區環福街241~270號,107.96,住,,,10212,土地2建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,0950116,218.05,5,2,4,有,無,5000000,22931,,0.0,0
安南區,土地,州南段151~180地號,79.67,其他,,,10301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,168000,2109,,0.0,0
安南區,土地,溪墘段1141~1170地號,145.4,住,,,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2704440,18600,,0.0,0
安南區,土地,溪墘段1141~1170地號,71.34,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1326924,18600,,0.0,0
安南區,土地,南興段931~960地號,6649.36,農,,,10303,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18000000,2707,,0.0,0
安南區,土地,溪心段1051~1080地號,642.16,住,,,10303,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25000000,38931,,0.0,0
安南區,房地(土地+建物),臺南市安南區環館三路13巷23弄31~60號,202.36,住,,,10304,土地3建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,1020627,390.39,4,2,4,有,無,23500000,60196,,0.0,0
安南區,房地(土地+建物),臺南市安南區環館路361~390號,261.3,住,,,10304,土地2建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,1020627,406.06,7,2,4,有,無,23000000,56642,,0.0,0
安南區,房地(土地+建物),臺南市安南區長溪路一段168巷8弄1~30號,77.63,住,,,10301,土地2建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,1021126,186.96,3,3,3,有,有,6280000,33590,,0.0,0
